   1.0000000e+04   4.8977882e-24
   1.1220185e+04   1.6595869e-23
   1.2589254e+04   4.3651583e-23
   1.4125375e+04   9.3325430e-23
   1.5848932e+04   1.3182567e-22
   1.7782794e+04   1.2882496e-22
   1.9952623e+04   1.0471285e-22
   2.2387211e+04   8.3176377e-23
   2.5118864e+04   6.9183097e-23
   2.8183829e+04   6.4565423e-23
   3.1622777e+04   6.4565423e-23
   3.5481339e+04   6.9183097e-23
   3.9810717e+04   7.7624712e-23
   4.4668359e+04   9.1201084e-23
   5.0118723e+04   1.1220185e-22
   5.6234133e+04   1.3803843e-22
   6.3095734e+04   1.6982437e-22
   7.0794578e+04   2.0417379e-22
   7.9432823e+04   2.2908677e-22
   8.9125094e+04   2.4547089e-22
   1.0000000e+05   2.5118864e-22
   1.1220185e+05   2.5118864e-22
   1.2589254e+05   2.6302680e-22
   1.4125375e+05   2.8183829e-22
   1.5848932e+05   3.0199517e-22
   1.7782794e+05   3.2359366e-22
   1.9952623e+05   3.4673685e-22
   2.2387211e+05   3.6307805e-22
   2.5118864e+05   3.3113112e-22
   2.8183829e+05   2.4547089e-22
   3.1622777e+05   1.4454398e-22
   3.5481339e+05   9.3325430e-23
   3.9810717e+05   7.0794578e-23
   4.4668359e+05   6.4565423e-23
   5.0118723e+05   6.3095734e-23
   5.6234133e+05   6.0255959e-23
   6.3095734e+05   5.2480746e-23
   7.0794578e+05   3.8904514e-23
   7.9432823e+05   2.9512092e-23
   8.9125094e+05   2.5703958e-23
   1.0000000e+06   2.3442288e-23
   1.1220185e+06   2.1877616e-23
   1.2589254e+06   2.0892961e-23
   1.4125375e+06   2.1379621e-23
   1.5848932e+06   2.1379621e-23
   1.7782794e+06   2.0417379e-23
   1.9952623e+06   1.7782794e-23
   2.2387211e+06   1.5135612e-23
   2.5118864e+06   1.3182567e-23
   2.8183829e+06   1.2022644e-23
   3.1622777e+06   1.1220185e-23
   3.5481339e+06   1.0471285e-23
   3.9810717e+06   1.0232930e-23
   4.4668359e+06   1.0000000e-23
   5.0118723e+06   9.7723722e-24
   5.6234133e+06   9.5499259e-24
   6.3095734e+06   9.5499259e-24
   7.0794578e+06   9.5499259e-24
   7.9432823e+06   9.7723722e-24
   8.9125094e+06   1.0000000e-23
   1.0000000e+07   1.0232930e-23
   1.1220185e+07   1.0471285e-23
   1.2589254e+07   1.0471285e-23
   1.4125375e+07   1.0471285e-23
   1.5848932e+07   1.0715193e-23
   1.7782794e+07   1.0964782e-23
   1.9952623e+07   1.1220185e-23
   2.2387211e+07   1.1481536e-23
   2.5118864e+07   1.2022644e-23
   2.8183829e+07   1.2589254e-23
   3.1622777e+07   1.2882496e-23
   3.5481339e+07   1.3489629e-23
   3.9810717e+07   1.4125375e-23
   4.4668359e+07   1.4791084e-23
   5.0118723e+07   1.5488166e-23
   5.6234133e+07   1.6218101e-23
   6.3095734e+07   1.6982437e-23
   7.0794578e+07   1.7782794e-23
   7.9432823e+07   1.8620871e-23
   8.9125094e+07   1.9952623e-23
   1.0000000e+08   2.0892961e-23
   1.1220185e+08   2.1877616e-23
   1.2589254e+08   2.2908677e-23
   1.4125375e+08   2.3988329e-23
   1.5848932e+08   2.5118864e-23
   1.7782794e+08   2.6915348e-23
   1.9952623e+08   2.8183829e-23
   2.2387211e+08   2.9512092e-23
   2.5118864e+08   3.0902954e-23
   2.8183829e+08   3.3113112e-23
   3.1622777e+08   3.4673685e-23
