       4.0000000e+00      -2.3410000e+01       0.0000000e+00
       4.0500000e+00      -2.2870000e+01       7.6192176e-02
       4.1000000e+00      -2.2400000e+01       1.0190172e-01
       4.1500000e+00      -2.2060000e+01       1.1261580e-01
       4.2000000e+00      -2.1900000e+01       1.1906727e-01
       4.2500000e+00      -2.1920000e+01       1.2519917e-01
       4.3000000e+00      -2.2020000e+01       1.3319069e-01
       4.3500000e+00      -2.2150000e+01       1.4495172e-01
       4.4000000e+00      -2.2260000e+01       1.6227031e-01
       4.4500000e+00      -2.2360000e+01       1.8696649e-01
       4.5000000e+00      -2.2450000e+01       2.2138585e-01
       4.5500000e+00      -2.2540000e+01       2.6889779e-01
       4.6000000e+00      -2.2620000e+01       3.3361680e-01
       4.6500000e+00      -2.2680000e+01       4.1866382e-01
       4.7000000e+00      -2.2690000e+01       5.2151778e-01
       4.7500000e+00      -2.2610000e+01       6.2779610e-01
       4.8000000e+00      -2.2450000e+01       7.1892562e-01
       4.8500000e+00      -2.2290000e+01       7.8966465e-01
       4.9000000e+00      -2.2210000e+01       8.4942934e-01
       4.9500000e+00      -2.2230000e+01       9.1217656e-01
       5.0000000e+00      -2.2310000e+01       9.9179834e-01
       5.0500000e+00      -2.2410000e+01       1.1021121e+00
       5.1000000e+00      -2.2510000e+01       1.2579345e+00
       5.1500000e+00      -2.2600000e+01       1.4751059e+00
       5.2000000e+00      -2.2670000e+01       1.7670618e+00
       5.2500000e+00      -2.2740000e+01       2.1519346e+00
       5.3000000e+00      -2.2800000e+01       2.6527286e+00
       5.3500000e+00      -2.2850000e+01       3.2896086e+00
       5.4000000e+00      -2.2900000e+01       4.0913929e+00
       5.4500000e+00      -2.2980000e+01       5.1410123e+00
       5.5000000e+00      -2.3060000e+01       6.5569100e+00
       5.5500000e+00      -2.3120000e+01       8.4175360e+00
       5.6000000e+00      -2.3160000e+01       1.0753751e+01
       5.6500000e+00      -2.3200000e+01       1.3627924e+01
       5.7000000e+00      -2.3220000e+01       1.7076141e+01
       5.7500000e+00      -2.3240000e+01       2.1127442e+01
       5.8000000e+00      -2.3260000e+01       2.5887305e+01
       5.8500000e+00      -2.3280000e+01       3.1479657e+01
       5.9000000e+00      -2.3300000e+01       3.8050098e+01
       5.9500000e+00      -2.3310000e+01       4.5674768e+01
       6.0000000e+00      -2.3310000e+01       5.4322552e+01
       6.0500000e+00      -2.3320000e+01       6.4145029e+01
       6.1000000e+00      -2.3320000e+01       7.5285534e+01
       6.1500000e+00      -2.3310000e+01       8.7634939e+01
       6.2000000e+00      -2.3310000e+01       1.0134075e+02
       6.2500000e+00      -2.3310000e+01       1.1671893e+02
       6.3000000e+00      -2.3300000e+01       1.3376586e+02
       6.3500000e+00      -2.3300000e+01       1.5268515e+02
       6.4000000e+00      -2.3300000e+01       1.7391294e+02
       6.4500000e+00      -2.3290000e+01       1.9744425e+02
       6.5000000e+00      -2.3280000e+01       2.2324581e+02
       6.5500000e+00      -2.3260000e+01       2.5119986e+02
       6.6000000e+00      -2.3250000e+01       2.8151405e+02
       6.6500000e+00      -2.3240000e+01       3.1475291e+02
       6.7000000e+00      -2.3220000e+01       3.5076470e+02
       6.7500000e+00      -2.3210000e+01       3.8981694e+02
       6.8000000e+00      -2.3190000e+01       4.3212711e+02
       6.8500000e+00      -2.3170000e+01       4.7746326e+02
       6.9000000e+00      -2.3160000e+01       5.2662713e+02
       6.9500000e+00      -2.3140000e+01       5.7989247e+02
       7.0000000e+00      -2.3120000e+01       6.3696730e+02
       7.0500000e+00      -2.3100000e+01       6.9812409e+02
       7.1000000e+00      -2.3090000e+01       7.6444433e+02
       7.1500000e+00      -2.3070000e+01       8.3629729e+02
       7.2000000e+00      -2.3050000e+01       9.1328913e+02
       7.2500000e+00      -2.3030000e+01       9.9578737e+02
       7.3000000e+00      -2.3010000e+01       1.0841858e+03
       7.3500000e+00      -2.2990000e+01       1.1789065e+03
       7.4000000e+00      -2.2960000e+01       1.2792064e+03
       7.4500000e+00      -2.2940000e+01       1.3854848e+03
       7.5000000e+00      -2.2920000e+01       1.4993640e+03
       7.5500000e+00      -2.2900000e+01       1.6213879e+03
       7.6000000e+00      -2.2880000e+01       1.7521388e+03
       7.6500000e+00      -2.2860000e+01       1.8922409e+03
       7.7000000e+00      -2.2840000e+01       2.0423630e+03
       7.7500000e+00      -2.2810000e+01       2.2013278e+03
       7.8000000e+00      -2.2790000e+01       2.3697675e+03
       7.8500000e+00      -2.2770000e+01       2.5502540e+03
       7.9000000e+00      -2.2750000e+01       2.7436488e+03
       7.9500000e+00      -2.2730000e+01       2.9508750e+03
       8.0000000e+00      -2.2700000e+01       3.1703074e+03
       8.0500000e+00      -2.2680000e+01       3.4028190e+03
       8.1000000e+00      -2.2660000e+01       3.6519597e+03
       8.1500000e+00      -2.2630000e+01       3.9157755e+03
       8.2000000e+00      -2.2610000e+01       4.1953160e+03
       8.2500000e+00      -2.2590000e+01       4.4948490e+03
       8.3000000e+00      -2.2570000e+01       4.8158044e+03
       8.3500000e+00      -2.2540000e+01       5.1556650e+03
       8.4000000e+00      -2.2520000e+01       5.5157829e+03
       8.4500000e+00      -2.2500000e+01       5.9016561e+03
       8.5000000e+00      -2.2470000e+01       6.3102584e+03
