       4.0000000e+00      -2.3380000e+01       0.0000000e+00
       4.0500000e+00      -2.2840000e+01       7.6192176e-02
       4.1000000e+00      -2.2390000e+01       1.0223548e-01
       4.1500000e+00      -2.2050000e+01       1.1345450e-01
       4.2000000e+00      -2.1890000e+01       1.2021003e-01
       4.2500000e+00      -2.1910000e+01       1.2663091e-01
       4.3000000e+00      -2.2010000e+01       1.3499906e-01
       4.3500000e+00      -2.2120000e+01       1.4698060e-01
       4.4000000e+00      -2.2230000e+01       1.6429920e-01
       4.4500000e+00      -2.2300000e+01       1.8803026e-01
       4.5000000e+00      -2.2350000e+01       2.1851326e-01
       4.5500000e+00      -2.2380000e+01       2.5592648e-01
       4.6000000e+00      -2.2390000e+01       2.9980188e-01
       4.6500000e+00      -2.2370000e+01       3.4838044e-01
       4.7000000e+00      -2.2310000e+01       3.9806420e-01
       4.7500000e+00      -2.2230000e+01       4.4553699e-01
       4.8000000e+00      -2.2120000e+01       4.8841365e-01
       4.8500000e+00      -2.2010000e+01       5.2575767e-01
       4.9000000e+00      -2.1950000e+01       5.6013044e-01
       4.9500000e+00      -2.1940000e+01       5.9574651e-01
       5.0000000e+00      -2.1960000e+01       6.3625952e-01
       5.0500000e+00      -2.1980000e+01       6.8385816e-01
       5.1000000e+00      -2.1990000e+01       7.3909400e-01
       5.1500000e+00      -2.1980000e+01       8.0098765e-01
       5.2000000e+00      -2.1960000e+01       8.6804473e-01
       5.2500000e+00      -2.1940000e+01       9.3989770e-01
       5.3000000e+00      -2.1930000e+01       1.0178172e+00
       5.3500000e+00      -2.1920000e+01       1.1032542e+00
       5.4000000e+00      -2.1950000e+01       1.2016610e+00
       5.4500000e+00      -2.2080000e+01       1.3366956e+00
       5.5000000e+00      -2.2290000e+01       1.5659717e+00
       5.5500000e+00      -2.2470000e+01       1.9652143e+00
       5.6000000e+00      -2.2570000e+01       2.5714336e+00
       5.6500000e+00      -2.2620000e+01       3.3732180e+00
       5.7000000e+00      -2.2630000e+01       4.3331070e+00
       5.7500000e+00      -2.2640000e+01       5.4352071e+00
       5.8000000e+00      -2.2700000e+01       6.7831115e+00
       5.8500000e+00      -2.2810000e+01       8.6388324e+00
       5.9000000e+00      -2.2900000e+01       1.1249808e+01
       5.9500000e+00      -2.2940000e+01       1.4626667e+01
       6.0000000e+00      -2.2970000e+01       1.8728945e+01
       6.0500000e+00      -2.3000000e+01       2.3660969e+01
       6.1000000e+00      -2.3010000e+01       2.9444872e+01
       6.1500000e+00      -2.3000000e+01       3.5925933e+01
       6.2000000e+00      -2.3000000e+01       4.3118846e+01
       6.2500000e+00      -2.3010000e+01       5.1288827e+01
       6.3000000e+00      -2.3040000e+01       6.0905507e+01
       6.3500000e+00      -2.3090000e+01       7.2764767e+01
       6.4000000e+00      -2.3120000e+01       8.7320201e+01
       6.4500000e+00      -2.3140000e+01       1.0460222e+02
       6.5000000e+00      -2.3150000e+01       1.2465715e+02
       6.5500000e+00      -2.3150000e+01       1.4740314e+02
       6.6000000e+00      -2.3150000e+01       1.7292456e+02
       6.6500000e+00      -2.3150000e+01       2.0156006e+02
       6.7000000e+00      -2.3150000e+01       2.3368963e+02
       6.7500000e+00      -2.3140000e+01       2.6930570e+02
       6.8000000e+00      -2.3130000e+01       3.0835795e+02
       6.8500000e+00      -2.3120000e+01       3.5117789e+02
       6.9000000e+00      -2.3100000e+01       3.9757006e+02
       6.9500000e+00      -2.3090000e+01       4.4787910e+02
       7.0000000e+00      -2.3080000e+01       5.0304187e+02
       7.0500000e+00      -2.3060000e+01       5.6280656e+02
       7.1000000e+00      -2.3050000e+01       6.2761716e+02
       7.1500000e+00      -2.3040000e+01       6.9868057e+02
       7.2000000e+00      -2.3020000e+01       7.7567241e+02
       7.2500000e+00      -2.3000000e+01       8.5817065e+02
       7.3000000e+00      -2.2990000e+01       9.4763418e+02
       7.3500000e+00      -2.2970000e+01       1.0445612e+03
       7.4000000e+00      -2.2950000e+01       1.1484203e+03
       7.4500000e+00      -2.2930000e+01       1.2597074e+03
       7.5000000e+00      -2.2910000e+01       1.3789536e+03
       7.5500000e+00      -2.2890000e+01       1.5067282e+03
       7.6000000e+00      -2.2870000e+01       1.6436412e+03
       7.6500000e+00      -2.2850000e+01       1.7903462e+03
       7.7000000e+00      -2.2830000e+01       1.9475433e+03
       7.7500000e+00      -2.2810000e+01       2.1159831e+03
       7.8000000e+00      -2.2780000e+01       2.2943445e+03
       7.8500000e+00      -2.2760000e+01       2.4833370e+03
       7.9000000e+00      -2.2740000e+01       2.6858462e+03
       7.9500000e+00      -2.2720000e+01       2.9028387e+03
       8.0000000e+00      -2.2700000e+01       3.1353503e+03
       8.0500000e+00      -2.2670000e+01       3.3815575e+03
       8.1000000e+00      -2.2650000e+01       3.6424399e+03
       8.1500000e+00      -2.2630000e+01       3.9219803e+03
       8.2000000e+00      -2.2610000e+01       4.2215133e+03
       8.2500000e+00      -2.2580000e+01       4.5386897e+03
       8.3000000e+00      -2.2560000e+01       4.8747713e+03
       8.3500000e+00      -2.2540000e+01       5.2348891e+03
       8.4000000e+00      -2.2520000e+01       5.6207624e+03
       8.4500000e+00      -2.2490000e+01       6.0293647e+03
       8.5000000e+00      -2.2470000e+01       6.4623216e+03
